104Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
104P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
105Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
105Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
105P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
106Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
106Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
106P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
107Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
107Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
107P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
108Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
108Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
108P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
109Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
109Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
109P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
110Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
110Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
110P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
111Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
111Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
111P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
112Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
112Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
112P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
113Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
113Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
113P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
114Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
114Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
114P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
115Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
115Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
115P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
116Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
116Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
116P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
117Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
117Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
117P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
118Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
118Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
118P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
119Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
119Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
119P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
120Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
120Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
120P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
121Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
121Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
121P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
122Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
122Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
122P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
123Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
123Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
123P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
124Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
124Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
124P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
125Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
125Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
125P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
126Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
126Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
126P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
127Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
127Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
127P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
128Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
128Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
128P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
129Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
129Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
129P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
130Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
130Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
130P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
131Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
131Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
131P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
132Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
132Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
132P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
133Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
133Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
133P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
134Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
134Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
134P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
135Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
135Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
135P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
136Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
136Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
136P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
137Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
137Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
137P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
138Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
138Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
138P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
139Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
139Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
139P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
140Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
140Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
140P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
141Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
141Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
141P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
142Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
142Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
142P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
143Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
143Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
143P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
144Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
144Z:acc 0.9605, nmi 0.7492, ari 0.8464, f1 0.9561, pur 0.9605
144P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
145Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
145Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
145P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
146Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
146Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
146P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
147Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
147Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
147P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
148Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
148Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
148P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
149Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
149Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
149P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
150Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
150Z:acc 0.9605, nmi 0.7492, ari 0.8464, f1 0.9561, pur 0.9605
150P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
151Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
151Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
151P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
152Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
152Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
152P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
153Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
153Z:acc 0.9605, nmi 0.7492, ari 0.8464, f1 0.9561, pur 0.9605
153P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
154Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
154Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
154P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
155Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
155Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
155P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
156Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
156Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
156P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
157Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
157Z:acc 0.9605, nmi 0.7492, ari 0.8464, f1 0.9561, pur 0.9605
157P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
158Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
158Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
158P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
159Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
159Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
159P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
160Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
160Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
160P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
161Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
161Z:acc 0.9590, nmi 0.7412, ari 0.8410, f1 0.9545, pur 0.9590
161P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
162Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
162Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
162P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
163Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
163Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
163P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
164Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
164Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
164P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
165Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
165Z:acc 0.9590, nmi 0.7427, ari 0.8409, f1 0.9544, pur 0.9590
165P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
166Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
166Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
166P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
167Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
167Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
167P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
168Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
168Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
168P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
169Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
169Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
169P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
170Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
170Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
170P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
171Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
171Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
171P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
172Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
172Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
172P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
173Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
173Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
173P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
174Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
174Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
174P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
175Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
175Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
175P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
176Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
176Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
176P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
177Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
177Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
177P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
178Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
178Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
178P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
179Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
179Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
179P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
180Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
180Z:acc 0.9605, nmi 0.7492, ari 0.8464, f1 0.9561, pur 0.9605
180P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
181Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
181Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
181P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
182Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
182Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
182P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
183Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
183Z:acc 0.9619, nmi 0.7558, ari 0.8519, f1 0.9577, pur 0.9619
183P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
184Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
184Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
184P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
185Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
185Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
185P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
186Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
186Z:acc 0.9619, nmi 0.7558, ari 0.8519, f1 0.9577, pur 0.9619
186P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
187Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
187Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
187P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
188Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
188Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
188P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
189Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
189Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
189P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
190Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
190Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
190P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
191Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
191Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
191P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
192Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
192Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
192P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
193Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
193Z:acc 0.9619, nmi 0.7558, ari 0.8519, f1 0.9577, pur 0.9619
193P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
194Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
194Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
194P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
195Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
195Z:acc 0.9619, nmi 0.7546, ari 0.8520, f1 0.9578, pur 0.9619
195P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
196Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
196Z:acc 0.9619, nmi 0.7558, ari 0.8519, f1 0.9577, pur 0.9619
196P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
197Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
197Z:acc 0.9634, nmi 0.7614, ari 0.8575, f1 0.9595, pur 0.9634
197P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
198Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
198Z:acc 0.9605, nmi 0.7478, ari 0.8465, f1 0.9562, pur 0.9605
198P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
199Q:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
199Z:acc 0.9619, nmi 0.7558, ari 0.8519, f1 0.9577, pur 0.9619
199P:acc 0.9605, nmi 0.7468, ari 0.8465, f1 0.9563, pur 0.9605
max epoch0:acc 0.9736, nmi 0.8143, ari 0.8964, f1 0.9711, pur 0.9736
